,common_length,guid,l,timebin,publication_date,publication_name,ratio,ressort,source_length,source_title,title,url,parent,p,trend_rank_1_1h,trend_rank_2_1h,trend_1h,trend_rank_1_3h,trend_rank_2_3h,trend_3h,title_package
2615,35,urn:newsml:dpa.com:20090101:170912-99-14936,36,2017-09-12 12:30:00,2017-09-12T12:39:03,www.2076157561.de,0.972222222222222,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://8680152531371597896,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2616,33,urn:newsml:dpa.com:20090101:170912-99-14936,33,2017-09-12 12:30:00,2017-09-12T12:35:40,www.6693201734.de,1.0,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://6476400629062754763,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2617,4,urn:newsml:dpa.com:20090101:170912-99-14936,13,2017-09-12 15:00:00,2017-09-12T15:26:50,www.6666178135.de,0.30769230769230804,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Was Boris Becker jetzt mit Alexander Zverev vorhat,http://5639345202871063370,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2618,39,urn:newsml:dpa.com:20090101:170912-99-14936,41,2017-09-12 12:00:00,2017-09-12T12:28:30,www.5355722791.de,0.9512195121951221,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://1490886742317346139,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2619,38,urn:newsml:dpa.com:20090101:170912-99-14936,41,2017-09-12 00:00:00,2017-09-12T00:16:01,www.9511701549.de,0.9268292682926832,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Lissabon: Becker vor Davis-Cup-Premiere als Herren-Chef,http://5416944936767369212,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2620,35,urn:newsml:dpa.com:20090101:170912-99-14936,37,2017-09-12 12:30:00,2017-09-12T12:34:36,www.3697935600.de,0.9459459459459459,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Tennis   Becker vor Davis-Cup-Premiere als Herren-Chef,http://6615627738197295297,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2621,38,urn:newsml:dpa.com:20090101:170912-99-14936,44,2017-09-12 15:30:00,2017-09-12T15:38:55,www.3123912461.de,0.8636363636363641,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,"""Wie ein Großvater"": Becker vor Davis-Cup-Premiere als Herren-Chef",http://4460256854810576130,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2622,36,urn:newsml:dpa.com:20090101:170912-99-14936,36,2017-09-12 13:00:00,2017-09-12T13:18:19,www.1522120359.de,1.0,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://2795624797084345841,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2623,35,urn:newsml:dpa.com:20090101:170912-99-14936,36,2017-09-12 12:30:00,2017-09-12T12:41:20,www.7618714724.de,0.972222222222222,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://5782655905098373142,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2624,38,urn:newsml:dpa.com:20090101:170912-99-14936,40,2017-09-12 12:30:00,2017-09-12T12:57:55,www.7938356161.de,0.95,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://8464937145931197629,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2625,39,urn:newsml:dpa.com:20090101:170912-99-14936,40,2017-09-12 12:00:00,2017-09-12T12:18:19,www.8622151120.de,0.975,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://4632726933153880060,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2626,38,urn:newsml:dpa.com:20090101:170912-99-14936,40,2017-09-12 12:30:00,2017-09-12T12:50:56,www.4600129843.de,0.95,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://7545043390028292879,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2627,35,urn:newsml:dpa.com:20090101:170912-99-14936,36,2017-09-12 12:30:00,2017-09-12T12:32:21,www.2388857132.de,0.972222222222222,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://6108544655306124597,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2628,35,urn:newsml:dpa.com:20090101:170912-99-14936,38,2017-09-12 18:00:00,2017-09-12T18:26:53,www.8546979656.de,0.9210526315789472,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://4757296113132677507,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2629,39,urn:newsml:dpa.com:20090101:170912-99-14936,42,2017-09-12 00:00:00,2017-09-12T00:21:00,www.1015227466.de,0.9285714285714292,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://1899734577208561304,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2630,39,urn:newsml:dpa.com:20090101:170912-99-14936,41,2017-09-12 17:30:00,2017-09-12T17:58:25,www.3628711239.de,0.9512195121951221,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://13852891670550716,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2631,35,urn:newsml:dpa.com:20090101:170912-99-14936,36,2017-09-12 12:30:00,2017-09-12T12:45:09,www.6724487064.de,0.972222222222222,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://6255048983118383590,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2632,39,urn:newsml:dpa.com:20090101:170912-99-14936,40,2017-09-12 13:00:00,2017-09-12T13:01:19,www.6437630166.de,0.975,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://1458463261414965552,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2633,35,urn:newsml:dpa.com:20090101:170912-99-14936,36,2017-09-12 12:30:00,2017-09-12T12:38:51,www.2474967481.de,0.972222222222222,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://442922924581167746,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2634,35,urn:newsml:dpa.com:20090101:170912-99-14936,38,2017-09-12 12:30:00,2017-09-12T12:40:00,www.8769088268.de,0.9210526315789472,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://1522929151052401936,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2635,39,urn:newsml:dpa.com:20090101:170912-99-14936,40,2017-09-12 12:00:00,2017-09-12T12:10:00,www.2545108237.de,0.975,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://1385307095883952157,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2636,38,urn:newsml:dpa.com:20090101:170912-99-14936,40,2017-09-12 12:00:00,2017-09-12T12:10:00,www.5776092676.de,0.95,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://6475548281912394644,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2637,39,urn:newsml:dpa.com:20090101:170912-99-14936,40,2017-09-12 12:30:00,2017-09-12T12:58:03,www.7794530655.de,0.975,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://3478801863759361160,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2638,39,urn:newsml:dpa.com:20090101:170912-99-14936,40,2017-09-12 12:00:00,2017-09-12T12:10:00,www.3380771210.de,0.975,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://5330580001435017554,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2639,35,urn:newsml:dpa.com:20090101:170912-99-14936,36,2017-09-12 18:30:00,2017-09-12T18:39:46,www.2806519515.de,0.972222222222222,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://65576527972445595,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2640,35,urn:newsml:dpa.com:20090101:170912-99-14936,39,2017-09-12 13:30:00,2017-09-12T13:56:03,www.5134050393.de,0.897435897435897,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://195853824022083680,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2641,38,urn:newsml:dpa.com:20090101:170912-99-14936,41,2017-09-12 14:30:00,2017-09-12T14:54:05,www.4168980721.de,0.9268292682926832,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Opa statt guter Onkel: Becker vor Davis-Cup-Premiere,http://8071257076607404653,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2642,36,urn:newsml:dpa.com:20090101:170912-99-14936,36,2017-09-12 13:00:00,2017-09-12T13:27:18,www.2664196293.de,1.0,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://4500602421625292111,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2643,35,urn:newsml:dpa.com:20090101:170912-99-14936,36,2017-09-12 12:30:00,2017-09-12T12:48:34,www.8814542360.de,0.972222222222222,sp,40,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef,Becker vor Davis-Cup-Premiere als Herren-Chef,http://4598005027418449323,urn:newsml:dpa.com:20090101:170912-99-15257,True,,,,,,,«Wie ein Großvater» - Becker vor Davis-Cup-Premiere als Herren-Chef
2644,4,urn:newsml:dpa.com:20090101:170912-99-14938,8,2017-09-12 14:30:00,2017-09-12T14:45:12,www.1545097193.de,0.5,pl,7,Saudi-Arabien: Terroranschlag auf Verteidigungsministerium vereitelt,In Saudi-Arabien Terroranschlag vereitelt,http://2331778045357821078,urn:newsml:dpa.com:20090101:170912-99-14938,False,,,,,,,
2645,13,urn:newsml:dpa.com:20090101:170912-99-14952,15,2017-09-12 12:00:00,2017-09-12T12:23:03,www.8748220420.de,0.866666666666667,wi,15,Dax steigt weiter - «Irma» und Nordkorea raus aus den Köpfen,Dax steigt weiter: «Irma» und Nordkorea raus aus den Köpfen,http://1601570292002097614,urn:newsml:dpa.com:20090101:170912-99-14952,False,,,,,,,
2646,13,urn:newsml:dpa.com:20090101:170912-99-14952,17,2017-09-12 12:00:00,2017-09-12T12:19:25,www.4118032977.de,0.7647058823529409,wi,15,Dax steigt weiter - «Irma» und Nordkorea raus aus den Köpfen,Dax steigt weiter: «Irma» und Nordkorea raus aus den Köpfen,http://2372878526964084517,urn:newsml:dpa.com:20090101:170912-99-14952,False,,,,,,,
2647,13,urn:newsml:dpa.com:20090101:170912-99-14952,15,2017-09-12 12:00:00,2017-09-12T12:17:18,www.2076157561.de,0.866666666666667,wi,15,Dax steigt weiter - «Irma» und Nordkorea raus aus den Köpfen,"Dax steigt weiter: ""Irma"" und Nordkorea raus aus den Köpfen",http://4098802700385567408,urn:newsml:dpa.com:20090101:170912-99-14952,False,,,,,,,
2648,12,urn:newsml:dpa.com:20090101:170912-99-14952,13,2017-09-12 13:30:00,2017-09-12T13:34:53,www.6693201734.de,0.923076923076923,wi,15,Dax steigt weiter - «Irma» und Nordkorea raus aus den Köpfen,Dax steigt weiter: «Irma» und Nordkorea raus aus den Köpfen,http://5927127490672420806,urn:newsml:dpa.com:20090101:170912-99-14952,False,,,,,,,
2649,13,urn:newsml:dpa.com:20090101:170912-99-14952,15,2017-09-12 12:00:00,2017-09-12T12:25:59,www.5268360552.de,0.866666666666667,wi,15,Dax steigt weiter - «Irma» und Nordkorea raus aus den Köpfen,Dax steigt weiter: «Irma» und Nordkorea raus aus den Köpfen,http://7321181495242049855,urn:newsml:dpa.com:20090101:170912-99-14952,False,,,,,,,
2650,13,urn:newsml:dpa.com:20090101:170912-99-14952,17,2017-09-12 12:00:00,2017-09-12T12:28:30,www.5355722791.de,0.7647058823529409,wi,15,Dax steigt weiter - «Irma» und Nordkorea raus aus den Köpfen,Dax steigt weiter: „Irma” und Nordkorea raus aus den Köpfen,http://6095853731138943975,urn:newsml:dpa.com:20090101:170912-99-14952,False,,,,,,,
2651,11,urn:newsml:dpa.com:20090101:170912-99-14952,27,2017-09-12 12:00:00,2017-09-12T12:12:06,www.4175127383.de,0.4074074074074071,wi,15,Dax steigt weiter - «Irma» und Nordkorea raus aus den Köpfen,'Irma' und Nordkorea raus aus den Köpfen - Dax steigt weiter,http://6149703586398411071,urn:newsml:dpa.com:20090101:170912-99-14952,False,,,,,,,
2652,10,urn:newsml:dpa.com:20090101:170912-99-14952,23,2017-09-12 11:30:00,2017-09-12T11:56:45,www.3697935600.de,0.4347826086956521,wi,15,Dax steigt weiter - «Irma» und Nordkorea raus aus den Köpfen,Wirtschaft   Aktien Frankfurt: 'Irma' und Nordkorea raus aus den Köpfen - Dax steigt weiter,http://1372866858093828262,urn:newsml:dpa.com:20090101:170912-99-14952,False,,,,,,,
2653,13,urn:newsml:dpa.com:20090101:170912-99-14952,15,2017-09-12 11:30:00,2017-09-12T11:59:00,www.3190380547.de,0.866666666666667,wi,15,Dax steigt weiter - «Irma» und Nordkorea raus aus den Köpfen,Dax steigt weiter: «Irma» und Nordkorea raus aus den Köpfen,http://8140728306137607526,urn:newsml:dpa.com:20090101:170912-99-14952,False,,,,,,,
2654,13,urn:newsml:dpa.com:20090101:170912-99-14952,15,2017-09-12 12:00:00,2017-09-12T12:20:26,www.7618714724.de,0.866666666666667,wi,15,Dax steigt weiter - «Irma» und Nordkorea raus aus den Köpfen,Dax steigt weiter: «Irma» und Nordkorea raus aus den Köpfen,http://3222219490304523331,urn:newsml:dpa.com:20090101:170912-99-14952,False,,,,,,,
2655,13,urn:newsml:dpa.com:20090101:170912-99-14952,15,2017-09-12 12:00:00,2017-09-12T12:18:16,www.8622151120.de,0.866666666666667,wi,15,Dax steigt weiter - «Irma» und Nordkorea raus aus den Köpfen,Dax steigt weiter: «Irma» und Nordkorea raus aus den Köpfen,http://6610453275063990475,urn:newsml:dpa.com:20090101:170912-99-14952,False,,,,,,,
2656,13,urn:newsml:dpa.com:20090101:170912-99-14952,15,2017-09-12 12:30:00,2017-09-12T12:31:52,www.2388857132.de,0.866666666666667,wi,15,Dax steigt weiter - «Irma» und Nordkorea raus aus den Köpfen,Dax steigt weiter: «Irma» und Nordkorea raus aus den Köpfen,http://8744702211333277230,urn:newsml:dpa.com:20090101:170912-99-14952,False,,,,,,,
2657,13,urn:newsml:dpa.com:20090101:170912-99-14952,15,2017-09-12 12:30:00,2017-09-12T12:45:09,www.6724487064.de,0.866666666666667,wi,15,Dax steigt weiter - «Irma» und Nordkorea raus aus den Köpfen,Dax steigt weiter: «Irma» und Nordkorea raus aus den Köpfen,http://6999589901469255537,urn:newsml:dpa.com:20090101:170912-99-14952,False,,,,,,,
2658,13,urn:newsml:dpa.com:20090101:170912-99-14952,15,2017-09-12 11:30:00,2017-09-12T11:59:00,www.5776092676.de,0.866666666666667,wi,15,Dax steigt weiter - «Irma» und Nordkorea raus aus den Köpfen,Dax steigt weiter: «Irma» und Nordkorea raus aus den Köpfen,http://3229586764599371193,urn:newsml:dpa.com:20090101:170912-99-14952,False,,,,,,,
2659,13,urn:newsml:dpa.com:20090101:170912-99-14952,18,2017-09-12 12:00:00,2017-09-12T12:25:53,www.5134050393.de,0.7222222222222221,wi,15,Dax steigt weiter - «Irma» und Nordkorea raus aus den Köpfen,Dax steigt weiter: «Irma» und Nordkorea raus aus den Köpfen,http://4472549983505933522,urn:newsml:dpa.com:20090101:170912-99-14952,False,,,,,,,
2660,13,urn:newsml:dpa.com:20090101:170912-99-14952,27,2017-09-12 12:00:00,2017-09-12T12:03:17,www.6488526166.de,0.48148148148148107,wi,15,Dax steigt weiter - «Irma» und Nordkorea raus aus den Köpfen,Aktien Frankfurt: ‘Irma’ und Nordkorea raus aus den Köpfen – Dax steigt weiter,http://5694819396390100042,urn:newsml:dpa.com:20090101:170912-99-14952,False,,,,,,,
2661,13,urn:newsml:dpa.com:20090101:170912-99-14952,15,2017-09-12 12:00:00,2017-09-12T12:11:19,www.2664196293.de,0.866666666666667,wi,15,Dax steigt weiter - «Irma» und Nordkorea raus aus den Köpfen,Dax steigt weiter: «Irma» und Nordkorea raus aus den Köpfen,http://4869671138117020643,urn:newsml:dpa.com:20090101:170912-99-14952,False,,,,,,,
2662,7,urn:newsml:dpa.com:20090101:170912-99-14959,10,2017-09-12 13:00:00,2017-09-12T13:22:30,www.7826327077.de,0.7000000000000001,vm,8,Nach massivem Unwetter in Kroatien wird in Zadar aufgeräumt,Sturzflutartige Regenfälle überschwemmen Zadar,http://3631689112515316532,urn:newsml:dpa.com:20090101:170912-99-14959,False,,,,,,,
2663,7,urn:newsml:dpa.com:20090101:170912-99-14959,10,2017-09-12 13:30:00,2017-09-12T13:54:16,www.5752338960.de,0.7000000000000001,vm,8,Nach massivem Unwetter in Kroatien wird in Zadar aufgeräumt,Sturzflutartige Regenfälle überschwemmen Zadar,http://4782853068196603679,urn:newsml:dpa.com:20090101:170912-99-14959,False,,,,,,,
2664,7,urn:newsml:dpa.com:20090101:170912-99-14959,14,2017-09-12 13:30:00,2017-09-12T13:33:44,www.7590012720.de,0.5,vm,8,Nach massivem Unwetter in Kroatien wird in Zadar aufgeräumt,Unwetter auch in Kroatien: Zadar verwüstet,http://2126629990773017009,urn:newsml:dpa.com:20090101:170912-99-14959,False,,,,,,,
2665,7,urn:newsml:dpa.com:20090101:170912-99-14959,9,2017-09-12 13:30:00,2017-09-12T13:45:26,www.8333685491.de,0.7777777777777779,vm,8,Nach massivem Unwetter in Kroatien wird in Zadar aufgeräumt,Unwetter auch in Kroatien: Zadar verwüstet,http://1155337500839856267,urn:newsml:dpa.com:20090101:170912-99-14959,False,,,,,,,
2666,7,urn:newsml:dpa.com:20090101:170912-99-14985,11,2017-09-12 14:30:00,2017-09-12T14:44:55,www.1545097193.de,0.6363636363636359,vm,9,Mutmaßlicher Kinox.to-Betreiber gefasst,Mutmaßlicher Kinox.to-Betreiber gefasst,http://1402922924842225540,urn:newsml:dpa.com:20090101:170912-99-14985,False,,,,,,,
2667,6,urn:newsml:dpa.com:20090101:170912-99-14985,17,2017-09-12 14:30:00,2017-09-12T14:36:09,www.7801346438.de,0.35294117647058804,vm,9,Mutmaßlicher Kinox.to-Betreiber gefasst,Mutmaßlicher Kinox.to-Betreiber gefasst,http://2708030276978358985,urn:newsml:dpa.com:20090101:170912-99-14985,False,,,,,,,
2668,4,urn:newsml:dpa.com:20090101:170912-99-14985,13,2017-09-12 15:00:00,2017-09-12T15:26:27,www.5689269867.de,0.30769230769230804,vm,9,Mutmaßlicher Kinox.to-Betreiber gefasst,Mutmaßlicher Kinox.to-Betreiber nach jahrelanger Flucht gefasst,http://2335549862250694302,urn:newsml:dpa.com:20090101:170912-99-14985,False,,,,,,,
2669,7,urn:newsml:dpa.com:20090101:170912-99-14985,9,2017-09-12 14:30:00,2017-09-12T14:51:25,www.8748220420.de,0.7777777777777779,vm,9,Mutmaßlicher Kinox.to-Betreiber gefasst,Mutmaßlicher Kinox.to-Betreiber im Kosovo gefasst,http://212161247448945613,urn:newsml:dpa.com:20090101:170912-99-14985,False,,,,,,,
2670,7,urn:newsml:dpa.com:20090101:170912-99-14985,11,2017-09-12 14:30:00,2017-09-12T14:43:38,www.4118032977.de,0.6363636363636359,vm,9,Mutmaßlicher Kinox.to-Betreiber gefasst,Mutmaßlicher Kinox.to-Betreiber im Kosovo gefasst,http://2276426522764141609,urn:newsml:dpa.com:20090101:170912-99-14985,False,,,,,,,
2671,7,urn:newsml:dpa.com:20090101:170912-99-14985,7,2017-09-12 14:30:00,2017-09-12T14:50:19,www.6693201734.de,1.0,vm,9,Mutmaßlicher Kinox.to-Betreiber gefasst,Mutmaßlicher Kinox.to-Betreiber im Kosovo gefasst,http://8628044152868822133,urn:newsml:dpa.com:20090101:170912-99-14985,False,,,,,,,
2672,7,urn:newsml:dpa.com:20090101:170912-99-14985,9,2017-09-12 14:30:00,2017-09-12T14:45:57,www.5268360552.de,0.7777777777777779,vm,9,Mutmaßlicher Kinox.to-Betreiber gefasst,Mutmaßlicher Kinox.to-Betreiber im Kosovo gefasst,http://5575500545423167419,urn:newsml:dpa.com:20090101:170912-99-14985,False,,,,,,,
2673,7,urn:newsml:dpa.com:20090101:170912-99-14985,12,2017-09-12 15:30:00,2017-09-12T15:34:24,www.6064610052.de,0.583333333333333,vm,9,Mutmaßlicher Kinox.to-Betreiber gefasst,Festnahme im Kosovo: Mutmaßlicher Kinox.to-Betreiber gefasst,http://8133890229930669726,urn:newsml:dpa.com:20090101:170912-99-14985,False,,,,,,,
2674,7,urn:newsml:dpa.com:20090101:170912-99-14985,14,2017-09-12 14:30:00,2017-09-12T14:49:30,www.5355722791.de,0.5,vm,9,Mutmaßlicher Kinox.to-Betreiber gefasst,Mutmaßlicher Kinox.to-Betreiber im Kosovo gefasst,http://1426888202812540222,urn:newsml:dpa.com:20090101:170912-99-14985,False,,,,,,,
2675,7,urn:newsml:dpa.com:20090101:170912-99-14985,14,2017-09-12 14:00:00,2017-09-12T14:16:00,www.9511701549.de,0.5,vm,9,Mutmaßlicher Kinox.to-Betreiber gefasst,Dresden: Mutmaßlicher Kinox.to-Betreiber im Kosovo gefasst,http://1831937995685461434,urn:newsml:dpa.com:20090101:170912-99-14985,False,,,,,,,
2676,7,urn:newsml:dpa.com:20090101:170912-99-14985,10,2017-09-12 14:30:00,2017-09-12T14:52:49,www.3697935600.de,0.7000000000000001,vm,9,Mutmaßlicher Kinox.to-Betreiber gefasst,Kriminalität   Mutmaßlicher Kinox.to-Betreiber im Kosovo gefasst,http://6445920719121669718,urn:newsml:dpa.com:20090101:170912-99-14985,False,,,,,,,
2677,8,urn:newsml:dpa.com:20090101:170912-99-14985,11,2017-09-12 14:00:00,2017-09-12T14:15:18,www.7011070254.de,0.7272727272727271,vm,9,Mutmaßlicher Kinox.to-Betreiber gefasst,Mutmaßlicher Kinox.to-Betreiber gefasst,http://5931361001881881342,urn:newsml:dpa.com:20090101:170912-99-14985,False,,,,,,,
2678,7,urn:newsml:dpa.com:20090101:170912-99-14985,9,2017-09-12 16:00:00,2017-09-12T16:21:30,www.2025374698.de,0.7777777777777779,vm,9,Mutmaßlicher Kinox.to-Betreiber gefasst,Mutmaßlicher Kinox.to-Betreiber gefasst,http://216235440320675943,urn:newsml:dpa.com:20090101:170912-99-14985,False,,,,,,,
2679,8,urn:newsml:dpa.com:20090101:170912-99-14985,9,2017-09-12 14:00:00,2017-09-12T14:26:37,www.7938356161.de,0.8888888888888891,vm,9,Mutmaßlicher Kinox.to-Betreiber gefasst,Mutmaßlicher Kinox.to-Betreiber gefasst,http://1267278884104521638,urn:newsml:dpa.com:20090101:170912-99-14985,False,,,,,,,
2680,7,urn:newsml:dpa.com:20090101:170912-99-14985,9,2017-09-12 15:00:00,2017-09-12T15:13:15,www.2388857132.de,0.7777777777777779,vm,9,Mutmaßlicher Kinox.to-Betreiber gefasst,Mutmaßlicher Kinox.to-Betreiber im Kosovo gefasst,http://7220879861981561463,urn:newsml:dpa.com:20090101:170912-99-14985,False,,,,,,,
2681,6,urn:newsml:dpa.com:20090101:170912-99-14985,16,2017-09-12 14:00:00,2017-09-12T14:17:31,www.4112982759.de,0.375,vm,9,Mutmaßlicher Kinox.to-Betreiber gefasst,Mutmaßlicher Kinox.to-Betreiber gefasst,http://5254238058226871389,urn:newsml:dpa.com:20090101:170912-99-14985,False,,,,,,,
2682,7,urn:newsml:dpa.com:20090101:170912-99-14985,12,2017-09-12 18:00:00,2017-09-12T18:26:55,www.8546979656.de,0.583333333333333,vm,9,Mutmaßlicher Kinox.to-Betreiber gefasst,Mutmaßlicher Kinox.to-Betreiber im Kosovo gefasst,http://7497012494649898346,urn:newsml:dpa.com:20090101:170912-99-14985,False,,,,,,,
